text,label
Mujhe ab samajh aa gaya ki koi v bollywood me jaata hai to sab ko ye sab karna hi padta hai Aap kaha sidhi saadhi bollywood me aaie thi aur.,0
"Inko love jihad,ghar wapsi,beef ban,note bandi,gaurakshak,triple talaq,anti rom.se fursat mile tu bijli pani ka sochen.....",0
U.P. me 146 sikshamitro ne netao ke politics ke chalte suicide kar. liya. Isko media kyo nahi dikha rahi hai. Media Govt. ke under me hai,0
Tumne sirf nadrat felana sikha hai aur kuch nhi aur triple talaq ka virudh kisne kia ya nahi kia wo.chodo ye batao muslim s nafrat hai Tumhe,0
"beti ji, zahar ko zahar hi marta hai , tumhe politics join karni pare go , aur active banna hoga ,tabhi kuch kar sati ho tum pariwar ke liye",0
This is politics beta .. ye ch****tia kisi aur ko bena .. Tu aur tera Chanel kis k isharoon pe chelta ha awaam seb janti ha ..,0
Cricket ki halala Kai baad paish hai:..... Aik say bees Ka  Wa wa voom!! Yasmin Rashid aur Kulsoom Ghutham ghutha balla noon!,0
Kuch alag rang iss baar...  #Bollywood #Cover #ComingSoon #GuessTheSongpic.twitter.com/rhMWaXz1ty,0
"""Dekhiye main coach isliyenahi ban paayakyonki jo bhi coach chunrahe the unsemera koi setting nahintha.""- Virender Sehwag #Cricket",0
@ZubairSabirPTI @miqazi marnay walon ka saathi ab blood donate ker raha hai #irony,1
@virendersehwag #ViruPanti  hum cricket ke sath modi ji ke bhi fan he ap hamari taraf se unhe birthday ki bdhai de dijiye........ sir,0
"Pehle apna ullu to sidha krle politics wale , baki baat to baad me dekhi jayegi",0
Dhua uthta hai jee jalta hai #irony RT @jaanebhidoyaaro: #NP jab bhi cigarette jalti hai.. mein jalta hoon...,0
"Priyanka,tum logon Ko Sharm se Kala ho Jana chahiye. RajivGandhi ne Triple Talaq Ko badhawa de diya tha.",0
Raees ki smile  Legya bhai legya  #CricektKiHalalala #Cricket #PAKvWorldXI #PAKvWXIpic.twitter.com/faN9VMXYop,0
@sambitswaraj Patra ji..aaj kya maun varta h....baba pe kuch ni bolo..triple talaq pe to bhut kood rhe the,0
"Actores de #Bollywood, Rani Mukherjee, Hrithik Roshan and Kareina Kapoor. #RaniMukherjee #HrithikRoshan #KareinaKapoorpic.twitter.com/7oLKIQ0cvF",0
70 sal pehle tak sare porkistani gate the sare jaha se acha hindustan hamara  ab gate hai bollywood ke gane Pakistan ka kuch ni hai,0
Jin baccho ki maut hue unke maut par politics hota hai mere desh ka durbhagya hai. 2 din ke andar matter clear ho janta chahiye tha,0
Ab kaun aajkal aise twitter mein bhi darshan dete hain?! @Nirmalbabaji ki tarah! Hum dhanya hue!,1
#DeshIsDharam ye dekho...ye ab History  padhane lag gaye...politics to ati nai aur chale batame ke history me kon kisne kya kiya...,0
@SadiyaAzhar I want 15 joray from u :p haha mujhsay koi shaadi karta he nahe yaar I'm soooo shauqeeeeen :p #sarcasm :p,0
#Cricket_News: Lahore Award Takreeb One Day Ky Behtreen Khilari Ka Award Babar Azam Ke Name,0
Rajdeep ko triple talaq de diya,0
Jis din khud par ayegi uss din bhi nanhe baccho ki chita par apni politics ki rotiyaan sekna :),0
Sale tujhko to Bollywood se nikal dena chahiye. Tune bhi rapist hoga tbhi samarthan dikha raha hai..,0
Very waste kind of politics nafrat hai muje is desh ki politics se itni bhid kash is desh ke army ke javan ko support karne ke liye hoti to.,0
Lekin jo hindu dharmacharyo ko karna chahiye usme politicians ko ghusane ka mauka bhi nahi dena chahiye? Politics dharm ko vikrat kar deti h,0
Bhaiya aap bollywood king and don hain bhaiya plese mujh se baat kariye  plese,0
Aur kya aap hi log sachche muslam ho aur baki 22 muslim countries mein muslim nahi rahte kya jo wahan par triple talaq banned hai....,0
#muvyz091517 #BollywoodFlashback #AmitabhBachchan #ShatrughanSinha Mere Dost Kissa Yeh Kya Ho Gaya....pic.twitter.com/Bv04K73z7J,0
Mane padhe likhe nahi the ka chacha?  Cricket matchwa me bhi photo khichane k liye etne bada cheque dete hai wo bhi farzi bol doge kya?,0
Japan : 7G testing & fastest bullet train is being made. India : whatsapp par 11 logon ko om namah shivaaye bhejo kripa hogi #Sarcasm #LOL,1
"Tet 2011walo ke 6sal ka wait politics me chala gya, keshav ji loksabha me to tet ke sath the, ab kya hua",0
"In Dubai, Triple Talaq is banned.",0
It has been written ki jis team ko maine support karna hia us ne haarna hi hai... #Irony #PeshawarZalmi #PSL2017,1
Ye sunne se pahle main swarg kyu nahi pahuch gaya Cricket nahi dekhte aap?,0
Politics tere liye nahi hai kab samjhega apni zindagi aur hamara waqt barbaad karna bandh kar.. pic.twitter.com/UjzMYLm17t,0
ISLAMABAD! Kon kehta hai ke ye shehar sota he Aao Dekho! Islamabad is UNITED for one cause and that is cricket pic.twitter.com/NHeZSOgy9i,0
Bhai sab se pehle aaj cricket hi dekh lo baqi choro.  Baqi ye b himmat hi hoti hsi k ache ko acha bolo is se aap ki ezzat barhti hai,0
Daily we see trends like  #AttockBhuttoKa #SukkurKhanKa #SawatBhuttuKa #SargodhaPTIKa  Ye politics hay ya cities qabza karnay ka muqabla?,0
Jo bhi ho rha hai cricket k liye toh accha hi hai,0
"@SajjadHashmi ,Huh!! khan sahab nae corruption,loot maar ,aur khandani siasat ki BAJANI thi , aur ab BAJA kis ki rahay hain #irony #NayaPak",1
"Unfortunately in this country, Hindu/Muslim ke muddo ka Zinda rahna jaroori Hai, jisse politics chalti Hai, bachcho ka nahi...",0
"Oh...pahli baar mahila cricket dekh raha tha, etni uttejnaa mahsus to world cup finel (m )me bhi nahi kiya tha..shandar jabardast zindabad..",0
Virat mai Bangalore ka rahene vala hon mujhe cricket me bahut interest hai magar mujhe koi platform nahi milraha pleas koi rasta dikhao,0
Katuwe madarchod kudh apni behen ko chod the.inko respect dhena kaha se ayegi.triple talaq ke aulad 5 biwiyo ko maintain karte aadha lund se,0
@ArvindKejriwal dear sir khub imandari se Kaam kro or Kaam se desh ke politics me bata do real Sab ja Sath Sab ka Vikash kya hota he,0
Cricket News: Azeem Maqsad K Liye Us Se Barrh Kar & Kuch Nahi Ho Sakta. Shahid Afridi,0
Atankwadi bhaiyo ko 2 din chutti pe bhejdo is bar kuch hua to Pak ke saath Keniya bhi nahi khelega But good to see cricket back in pak,0
"Afridi ka crease pe hote huay .. Kisi aur ka out hona , kia ye khula tazaad nai .. #PakvsWI #Irony",1
"Sir fir aap log raibareli , unchahaar kyo nhi jaa paye , mujhe sharm aati hai aisi politics pr",0
Hahaha didi sahi h bete iske khilaaf 400 panne aaj bhai bahan saali politics bahut gandi chiz hoti h or ak jese log peso k liye girna jante,0
"Kuchh log apne zimmedari nibhane se jyada , chamchagiri karke apne aap ko mahan mante hain. #Politics ,",0
#TripleTalaq ban Kar K ukhaad hi toh liya hai .,0
TRIPLE TALAQ toh COVER hai...73 bachcho ki laasho ko chupane k liye..,0
"#KPL2017 #BB 11 by Kc #FantasyCricket  Vishwanathan, Samarth, Bhavane, Deshpande, RBhatkal,, MReddy, ABhat, MYadav, Krishna, Koushik, Kader.",0
@Hetal_Thakkar9  tu jooo nahi to kuch nhi nahiiii bhi hai.... Ye TL meri politics tweets nahiiii hai....,0
Islam kabhi khatre me nahi aata Islam international hi Khatre me Hindu bhi nahi aata  Khatre me sirf bjp ki politics aati hi dost,0
Janta ne sahrukh ko triple talaq de diya,0
Metro se Najare dekh ke majaa nhi aaya.. main iski kadi neenda krta hu..  #Sarcasm,1
#IRONY RT @Wistful_mind: Bharat Bandh but Petrol Pumps are open ? Hain?,1
#ISecretlyLove the song khullam khulla pyaar karenge. #irony,1
Ye desh drohi hamesha ghatiya bayan deta hai Iski politics isi wajah se jinda hai tabhi ye logon ko bhadka k rakhta hai,0
"is waqt politics, ilzam bazi ki bjye sbko milke apne mulk ke androni halat ko behtr krna hoge,tbhi bahar walo se bhi lard ske ge",0
Wahi to Hum kah rahe samvidhan me triple talaq h. Tum q nhi isalam wala rape ka qanon lagu karwa dete,0
#BOLLYWOOD  Jai Santoshi Maa | Vijay Sharma | 1975,0
Aajkal logo ka surname - middle name aur Jio - Surname ban gaya hai #jio #sarcasm,1
Politics nahi samjhata toh tweetane kuch nahi hota na hi tl pe jo hota samaj aata,0
Madam in ka zimmedar aap media waley log ho jo dinbhar love jihad triple talaq fatwa wande mataram pe debate kartey ho aapne kabhi health pe,0
@RanaAyyub triple talaq par koi tweet nahi Rana ji..Kya baat hai..Rana pratap ne Muslim aurton ki ijjat ki this pata hai..Be proud of him,0
Indian politics ko ek Alag Aur sakaratmak raah per le jaane wale  yug purush sri arvind Kejriwal ko hamari Aur se janamdin kee lakh lakh,0
"Bahut acchi baat hai pak me firse cricket shuru horha hai, dua hai sab shanti se ho, ye pak ke liye acchi baat hai cricket lovers k liye bhi",0
"Irony of most gujju marriages : Shaadi bete se karni hai , but what matters is 'Baap kya karta hai?' #irony #India #Gujju",1
Abey ye Bollywood mein hai to Hindu dharm ko criticize karna hi iska dharm ban chuka hai ab. Kise samjha rha hai.,0
Kitna bhi kuch kar lo AAP...BJP Jaisa politics nhi ho payega..Jitni jaldi samjh jaye acha ha.Delhi me hai wahi tak rhe..,0
#PakistaniBecause Kasam se SILENCER k baghair bike ki awaaz buhat pyari lagti hai !!!! #sarcasm #MAILABOYS,1
"#Govinda @Govinda_HeroNo1 #Bollywood #filmstars Rare b&w photos Ghar Ghar Ki Kahani, 1988 pic.twitter.com/1kM85GWNj3",0
@Bhuvan_Bam bhai chutiyo or bhakto ki baat p dhyan mt diyo.Ye apni maa behn ko b use krte h politics k liye Or 4 paise k liye gaali b dete h,0
Bacha Liya #TripleTalaq se tab bhi aadat se baaz nahi aaoge. Quom ka hi qasoor hai tumhara nahi. Jao Hal*l@ karvao usme hi Khush raho.,0
RT @harryptl3212: Bhaii Bhaii Hota Hain...#SalmanKhan #hashtag #bollywood #king #salmankhanfanpic.twitter.com/osuSzSwwxv,0
"ODI and TEST Dono me hi ek Common name hai Sachin Ramesh Tendulkar Isi liye to inko Cricket ke Bhagwan kaha jate hai,",0
"Akhilesh ji shikshamitra se apane bachcho ko tution laga dijiye ,aapkae bachcho ka future secure ho jaayega akhilesh ji, vote bank politics.",0
"Kshatriya, sikhs aur jaat regiment  ki Army china border par khadi hai.. bhai reservation aur religion politics wale kaha mar gaye..",0
Jaise jaise aap ke dere par .. rush badta jaata hain aapki politics me entry hoti jaati hain.,0
Arey yeh triple talaq  ka mudda  fr se thanda padd gya...,0
Mahesh Bhatt ka bistar garam karke Bollywood mein aayi h aur abhi Feminism ke naam pe non stop bakcho8i karwa lo Raan8 se LMAO!,0
Cricket pr jyada dhyan do jaddu Rajniti tumhe sobha nhi deti h.. Kya bhadwaaa k list me tum bhi add hona chahte ho,0
"Talaq toh bol diya bade guroor ke saath, Ab mere shabaab bhi lauta do mehr ke saath. . . #FamilyLaw #10AMTamasha #TripleTalaq",0
Duniya gol hai magar hum sab straight hai. #irony,1
@narendramodi #modi sir saint gurmeet ram rahim singh ji insan ko fasay gya h be naam khte k aadhar par bhut badi politics h pita ji k sath,0
Kayi actors he Bollywood me lekin sabhi ne aesa kiya nahi aur akshay ne govt se milkar website launch kari he javano ke liye,0
"Chachha aaj ka aam Indian sabkuj samajta hai, aaise faltu bate koi sunnewala nahi hai.. Sharam karo aaj Aajadi din hai Politics din nahi.",0
Politics me bayano ka koi mahtv nhi hota Lalu g. Bacchho Jaisi bate Mt kre. Aage ki bitiya change kriye. Parivar k liye Desh k liye soche,0
Sitaram Panchal Dukho se door sukh ki aur chal diye... Kalakaar kabhi mara nahi karte. #actor #bollywood,0
Bhai Chai peeke aata hu.Thoda wait kroge ya apka shift khatm hogya.Waise Kitna kamaate ho per Hate Twt keliye.#Sarcasm,1
With Ashutosh Gowarikar ji #RedCarpet #Synergy #HemaMalini #JioGardens #Mumbai #Bollywood pic.twitter.com/oSPTuLftiP,0
"Namkaran to koi midia se sikhe yah log kisi ko bhi naya nam de sakate hain.jaise cricket ka bhagvan,chankya aur ab nayi durga.dhanya ho aap",0
Ji. Hai...namaz/ roza/Haj/zakat..muje Islam kae mazab par chalne do..Islam kae Naam par triple talaq nahe chaaeye,0
": Pakistan Cricket Team K Fast Bowler Roman Raees Aaj Zindagi Ki Nai Inning Shuro Kar Rahay Hain, Roman Raees Aaj Dulhaniya Ghar Layen Gay",0
@TbgDgc @vishu2max @hairy_me Heheheh........Sahi hai bahot ko toh abhi se aa jate hai #sarcasm,0
Maqsad bandhna nahi hai lekin Urdu ka Jo huqe hai woh to use milna chahiye na aj har taraf Urdu ka istemal ho raha hai chage Bollywood me bh,0
Ye triple talaq dekhne ke baad mujhe ye samaj nahi aaraha hai ki bc ye baaris ka mausam hai ya Talaq ka  pic.twitter.com/zO7uxd77YD,0
"Muslim personal law board: Women can pronounce triple talaq too.  Me: Abbe chutiye, par jaaegi kahan wo talaq deke?",0
@shwetttta Bas Kodak KB10 le aao aur photographer ban jao . #irony ;-),0
Tumhe Cricket pasand hai ya vikrant gupta??????,0
He is the biggest blunder in Indian politics...atal ji bhi hath jod kar bhagwan ka shukriya kar rahe honge..Ki jaldi retire ho gaya,0
Bhai usko chhodo yahan delhi mein Bawana mein national politics change ho rahi ha according to Aaptards,0
@SONI_CRICKET: Phoolon ki Mehak kuch Din bad khatam ho jati hai          ? Magar  Achy Salook ki Mehak Insaan ki Moat ky baad bhi Qaim Re...,0
"Suna hai ki wo hoor aur koi nhi, Triple talaq ki victims hain... ""Ghoom phir ke fir wahi""",0
Deshbhaki Ok desh bhakti ka sara jimma to apne le rkkha h na...triple talaq khtm krne se uniform a jayega na grt jai hoo ap logo ki,0
Star ban Jane se koe Insan ban jaye ye koe jarrori nahi hai. Bollywood se jyada acche actor to South ke hote hai jo Social Kam v karte hai,0
"Poonawalla - bhai, tu hai kaun? Aukat kya hai teri jo politics discuss kar raha hai? RaGa Chaatu hai, chaatu hi rahna.",0
Ravi Shastri says bandar kitna bi budda hojaye gulati maarna nahi bhoolta.... #irony,1
#Cricket News: Hashim Amla Ne Shaandaar Batting Ki. Thisara Perera Ki Innings Bhi Achi Rahi. - #Sarfaraz Ahmed,0
"@dikshitm aur jab aawaz sunayi de khudai karne k baad, to waapas bhar dalo..& dere u send 1 to hell..doors r open for u 2 d heaven #sarcasm",0
Triple talaq jab se ban hua h mulle baukhlaye huye hein,0
Ho gaye suru.. Abe chutiye tu to shanti rakh.. politics mat pel .. abhi to santi se tujhe pela .. thandak na lagi ka,0
": Ullooraatchi Manra Therthal Thiruttha Sattatthil, Sapaanaayahar Kaichchaatthu!  --- CRICKET: 4th ODI #SLvIND  Today @2.30pm @Colombo",0
Raina bhai tanik pandya jaisa kamal karo apko wo batting shoot karta hai... #INDvsAUS #Cricket,0
wo dekho @coolfunnytshirt aur rohit sharma sath me cricket khel rhe hai,0
"Abhi yogi ji izzat bachane me lage hai, jab phir election ayega to phir triple talaq pe baat hoti.",0
@najamsethi bhae koi match karachi main bhi rakhdena.hum khi waley cricket se mehroom kion hain? #cricketiscomingbackhome,0
Sir Lahore Bhi Pakistan mein ata hey aur Waisey Bhi laluu catta players aarahey hey aap Adher Bhi politics Kar rahey hoo,0
Sir hum too dubai main hain ab oor age bi ziyada hai par pakistan ka naam dunia email cricket main sooraj ki tara chamka den gay.,0
Kuch Politics Party sirf Vots Bank k liy is Desh ko Barbad kr rhe hai unhe shayad Future mai hone wale Nukshan samjh ni aa rhe,0
@IrfanPathan  irfan Bhai .... meri age 22 hai .... aur abhi tak cricket me koi chance nahi mila hai ........ im batting allrounder ......,0
#IPLMediaRights @SPN_Cricket @SonyTV @StarSportsIndia ab heera thakur chuttiya kamm manaega congrats star,0
"#MohanBhagwat santraji ko nagpur ki shakha par jhanda firana chahiye,  ye modiji ke somalia mein kahan pohunch gaya? #Politics",0
Donon ko pachardo aur aage bado hum hindustani jahaan ek ram mandir ho aur ek triple talaq na ho,0
Maine pehle hi kaha tha mai politics me nai hu bhai mai sirf uski baat krta hu jo sahi ko sahi aur galat ko galat bolne ka guda rkhta hai,0
"rahulbhai ko sab siz me sirf politics dikhta he,unhe ye nahi pata ki pidito ki family ka kya hal he,shame on you @narendramodi",0
Or pakistan mein cricket shuru hone se india ki har kaha se hogi pakistan news channels ke paas apne desh ke mudde khatam ho gaye kya 1/2,0
3 talak to khtam ho Gaya Ab Ek cricket team bnane walo par bhi Kuch ho to Maja aa jaye,0
Sir SC ne to apna farz nibha diya..ab aap bhi apni jimmedari puri kare n TT ke khilaf shakt se shakt kanoon laye..politics band kare,0
Abhi tak cricket me hi pade ho 2050 tak ek hi jeet celebrate karna,0
"Desh ki mukh samasya 1,gaurakhsha 2,mandir nirman 3,love jihad 4,anti romeo 5,ghar wapsi And 6, triple talaq Baki bagho me bahar hai",0
Triple talaq ka jinn kya bahar aya mahila adhikaron ki baat karne walon ke chehre bahar aa gye @congress,0
Sasti Chewingum Aur Ghatiya Log Suruaat me Bahut Meethe Lagte Hain  #sarcastictweet #sarcasm,1
Urmila..Urmila..oh Urmila.. Aisa Jadoo kya kiya ki ek #Rangeela aayegi kabhi na dobara #22YearsOfRangeela #Bollywood #UrmilaMatondkarpic.twitter.com/Qn8U8Nj6i5,0
Ladkiyan Sirf Kitchen me Shobha deti h  Aur esi soch rkhne wale GATAR me...  #tuesdaythought #sarcasm #Feminism,1
sahi kaha Bhai kyunki khatoli me unki politics nahi chalti train accidents toh unki sarkar me bhi huye hai,0
#Cricket He Kiya Bhai Puray #Pakistan Ki Mojoda Sorat E Haal Ki Asal Wajah He Huq Talfiya Hy Chahay Wo Kisi Bhe Bunyad Per Ki Gaye Hu #V4Pak,0
@SPN_Cricket #asktheexperts can we turn bhuvi into a all rounder like manoj prabhakar,0
Sach mei'n main aap se inspire hokar lyrics likhta hoon.Mujhe hamesha iss baat pe garv hotaa hai ki chalo #bihar ka koi toh #bollywood me hn,0
Tum kya mahatma gandhi ke rakhwale wo Bhai thoda to shram karo aaj to politics at karo,0
Aaj mausam to bada shaandaar hai #Sarcasm,0
"Bilawal becharay pe taras aata hai mujhay,yeh iss qabil nahin hai k politics kar sakay",0
Cricket ka bhagwan kitna bechara lag raha hai.... Is bhagwan aur iski team ke liye bhagwan se prarthna karo..,0
Modi ji ek bullet train ajmer se bhi Chalwa do taki Bollywood ke sitaron ko Dargah or pushkar aane ki sahuliyat ho jaye,0
Bhos*ike jaa un mai aur bol ke porkisstan ne cricket mai India ko haradiya,0
@Rekhta Jashn-e-Urdu (jiski tash-heer aam tor par roman script main hui) ki kahan Deonagri main parhiye... #Irony,1
2017 me #Bollywood ko hua bhari ghata kyuki @akshaykumar ki aayi sirf do movies.. ummeed hai agle saal is ghate ki bharpayi ki jayegi,0
Yeh Nahin Samajhte Ke Jo Bhi Bollywood Mein Aaya Hai Ya Aayega Uss Se Kuch Na Kuch Zaroor Copy Karvaaya Jaayega ---> pic.twitter.com/rSpF8rG1mZ,0
Sirf @BJP4India apni politics chamkane k liye itni bheed jama karli..... Magar dhau ulta pad gaya..... Lene k dene pad gae,0
Pakistan Kyun chale nahin jate sorry triple talaq wahan bhi ban hai.,0
@msdhoni ko cricket khelna Nahi AATA  aur uski biopic me kaam Karne wale @itsSSR  ko acting Nahi aati.,0
Garibo ki halat Janwaro se bhi battar hai . Janwaro ki mott par koi Politics nahi hoti.,0
Neta ji itna din se politics kar rahe cast per lakin wo log ka development ka kaam kuchh nahi kiya chomu bana ke vote liya,0
@LaxayGarg is ghatiya politics se aap hi haryana ko.nijad dilayegi,0
"Aitihasiq bhaijaan, 'jab Virtue signalling bhi karna ho aur spin bhi' Bhaijaan abb  politics se aage journalist ke taraf kadam badhate hue",0
Bhai ek baat sach bata screening me. Jinko bulaya jata hai bollywood ke. Logo ko aajtak kisi ne negative bola hai ? Hadd hai,0
Triple Talaq ke birudh Deshbhar me jagruti failaneme Zee news ka v Bada hat he,0
RSS VALE HE YE UNHE KUTCH BHI FARK NHI PADTA AUR UPAR SE VAHA PER BHI POLITICS KARAGE .......YOGI,0
Virat to Shikhar YAAR AB KI BAAR  CRICKET MEIN MERI HI SARKAAR HAI #CaptionTheMoment #IndvsSL #MicromaxCup,0
Triple talaq ki baukhlahat abhi gayi nhi kya mullo ki !!!,0
Mujhe ithna politics nahi Samajh me Aatha maaf Kar dhe meri maa  wahe guru acche logh ke sath accha karthe he,0
#TripleTalaq koi fayada nahi log Apne man se chalte hai koi law koi fayada nahi.,0
"Sach ko jhuth aur jhuth ko sach krna hi km h tumhara, ye jo pic h na ye MSG Hotel nd Resort se cricket pavillion jaane ka rasta h. Shram kro",0
Thoda to sharm karo. Baat bachcho ki maut ki hai to gaay kahan se aa gayi? Responsible politics karo na ki wahi purani partiyon wali.,0
Tum log DeshBacha nhi rhe desh ko barbad kr rhe ho...#DeshBachao phle logo ko bachao jo bad me phse h or pidit h u sab #politics kr rhe ho,0
Achcha hua - tum achcha khasa page ko humour se badal kar politics karne lage - bhagwan ne chaha to jaldi pele jaoge,0
Asalaam O Alaikum Bhai is gandi Election politics main Jamatudawa ka kya kaam hai ye aap logon ke liye nahin hai .........,0
KARAULI JILA CRICKET team 17 year vijeta GSS banki hindaun city Koch Kamlesh Choudhary  S D M hindaun se sheeled prapt karte huye pic.twitter.com/rCST2rE8sQ,0
"aajkal koi nahi puchhta Kapoors ko ,,tabhi Khan's ka Raaj hai Bollywood mein Public ne nakar Diya ab chhod do nautanki",0
Kya kisi ko pata hai... Bollywood ke Shahenshah Shri Amitabh ji ka bhi chote parde par bhi dhamakaaaaaaaaa #KBC on the top in the 2nd week.pic.twitter.com/xxSLgbJAD2,0
or vo aaj apni rago me khoon ki jagha cricket hone ka dava karta hai,0
Sach mai desh badal raha hai.. Jab MODI ji hindu bhaiyo aur behno ko kush nahi rakh sakte. Aur muslim behno ko triple talaq se bachane chale,0
Kabhi kisi gareeb cricket pleyar ko bat gift  Kar diya karo  ! Taarif paane ke liye afridi ko bekar dete ho,0
"Bss do log hindi belt ki politics se hat jaye Mayawati aur Nitish kumar..Abhi sb thk ho jaye,^ inhi do ki wajah se aaj bjp ki UP ar Bihar me",0
#TripleTalaq Jo ISLAM Mein Hai Woh Hai. KOI KON HOTA HAI BANNED Karne Wala.?? JAB MUSLIMS ACCEPT KAR RAHAY HAIN TOH KISI HINDU KO KOI RIGHT,0
Chal chup kar fazool insan apne kam se kam rakha kar.. Asia se nikal ke cricket nai khelte ho or takke takke ke batein karte ho @SirJadeja,0
.@Fussy_Ca bc! Muth marke ye sperm maar rahe hai aur bol rahe hai non violence #irony  pic.twitter.com/1oiEViDtFu,1
Cricket News: Kabhi Apne Madahon Ka Sar Sharam Se Jhukne Nahi Doonga. Hamesha ALLAH Ko Khush Karne Ka Koshish Karta Hoon. Shadab Khan,0
@virendersehwag   M.s Dhoni ji ko Mene Sir ki upadhi pahle hi de Diya he.. Dekhte he Cricket unhe Sir M.S Dhoni kah ke kab bulati he.,0
Bhai tujhe aur Teri kaum ko Mubarak hoo triple talaq,0
Desh kahan ja raha is ka andaza sirf is hashtag se lagaya ja sakta hain #TruthOfGorakhpur stop politics @myogiadityanath laparvahi hui hain,0
"Triple talaq: Muslim women hail PM Narendra Modi, Yogi Adityanath, send them rakhis",0
"new definition of vikas .love jihad,gharwapsi, triple talaq,notebandi,mar peeth,gavrakshak,beef ban, qanon haath men lena, gundaraj...",0
Lekin aap k jankaari le liye Bata du ab arjest nahi hona ab to Bollywood ka future king badshah ABHISHEK ABRAHAM (YADAV ) HAI JANNAT HOGI.,0
#TripleTalaq to jhanki tha ... #35A abhi baki hai,0
Kyun ravish ji... Aap bhi join  kro politics.. Ho sakta hai kuch Acha kr lo,0
Agar #WorldXI phateechar hai tau phir saaray cricket players phateechar hain lol,0
Tu apne kaam se kaam rakh.Triple talaq se mukti mili tho uchhal raha he BC,0
Triple talaq mahzabi mamla hai aur ind ka qanon har aadmi ko uske mazhab pe amal karne ki pori aazadi deta hai..!!,0
"Agar #TripleTalaq hoti to 2 jane bach jati...Islam humanity ko bachene wala akela mazhab h,mante sabhi h, par kabhi to bolo ge",0
aise hi politics k logo ko bhi pakdo yaaro to saayad desh k baccho ka bhavishrya bana rahega.,0
"Rail&Gorakhpur me officer negligence pura saf dikhata hai,isiliye yogi aur prabhu ko nhi Jana chahiye,but Haryana me politics bhari pada hai",0
"tyacha bollywood madhun vishay sampvun taka , pay theu deu naka tyala, tyachya aai-bapani kahich nahi shikvale tyala, vachalvir  aahe to!",0
"doob marne ka maqaam hai :-( ""@Ayesha_Summer: Cancer K Mareez Bhe ab aisi performance dikhaein gein #Sarcasm #PakVsInd""",0
Logo ko ashleel lagta but usse ashleel bollywood ke gaane hote. Rote rote mar jana hai inko Arijit ke sath.,0
Tripletalaq se muslm mahilaon ko azadi mil gayi Hindu mahilaon ko in dhogi BABA se kab azadi milegi @anjanaomkashyap  jara batao to,0
Also azaan Premi..Sochi hogi Bollywood ke Khan log khush honge .aur inhe zyaada films milega.,0
Ye kyaa baat hui #TripleTalaq  nahi to ye hi tarika ajma liya pic.twitter.com/mUoyzsTXvh,0
Hindu muslim se pehle hum insan hai pareshni ke samay ek dusre ki madad kare..jo politics krte hai wo aap k kaam nahi aane wale,0
Sohail bahi hame bhi treen kardo muje bhi shock he cricket,0
@jalanjalans  Baaki Parties Jo itna b Nahi Karti.. Unke 80%Fund ka to Pata Hi Nahi ke Kaha Se Ayaa.. Wo log AAP ko Quest kar rahe hai #Irony,1
Bhabhi ko #DualTalaq mila hai ya #TripleTalaq ? pic.twitter.com/cu0yldMjTF,0
#BOLLYWOOD  Mohra | Rajiv Rai | 1994,0
Bollywood Agar Inki Help Karta Toh Shaayed Aaj Yeh Hamare Beech Hote..Magr Bahoot Dukhd Ki Kisi Ne Aage Aakar Inki Help Nehi KI...RIP,0
Hamare desh me har system ulta banaya hai cricket me nahi dekhti jeetne se harne me jyada maja hai.,0
Pata hai aap Bollywood wale jaldi se kisi pe dhiyan nahi dete please ek moka to dekar dekho bas ek moka,0
To aap n apne samay m permanent kyoun ni kar diya tha aur ab un k naam par dirty politics kar rahe hai,0
"Ab Kanoon Badalne Me Apni Wah Wah Karwaana Chahte Hain, 2019 Ka Prachaar Suru Ho Chuka Hai, Triple Talaq, Ab Raksha Mantri, Aage....????????",0
"Marcos Trescothick Ka Summer Set Se Muhaida, Meri Bhook Khuwaish & Jazba Bilkul Usi Tarah Mazboot Hai Jab Maine Cricket Ka Aaghaz Kiya Tha.",0
"halala, triple talaq, jihad  progressive hai ! Waise tum wohi log ho jo Yoga ko bhi backward kehte the.  Hindus to pichle 3000 saal se",0
that too in UPA raj :P #irony RT @TheUnRealTimes Bharat Ratna for @Swamy39 and Prashant Bhushan,0
@baby_naina Haan Haan tum nay to kuch nahi kiya...ye tweet bhi tumhare farishton nay maari thi..hai na ? #Sarcasm,1
jehadiyon aur dawood dwara financed urdu film industry bollywood ne hindi bhasha ko sarvadhik kshati pahuchai hai. urdu farsi arabi ke words,0
"Rahul Gandhi: Mei Mayawati ke yahaa waapas ""aane waala"" hu.#irony #mallu",0
Sapne jyada matt dekh nahi to abhi tera abbu triple talaq de dega. Fir Halala ka tension alag. Kaam kar aur Ndtv dekh lallu.,0
Sir jaara is par apni party ka Stand Clear kare Doglapan na dikhaye. AAP bhi Vote bank ki Politics kar rahi hai  @ArvindKejriwalpic.twitter.com/OAvrUYFXD7,0
to triple talaq mai sadko pe aane ka aisa kya tha koi humne thodi petition dali thi Muslim women ne he dali thi court mai or uska faisla hai,0
Vote politics?? Or pressure from dalit.?. Modi to harami neta nai hai na.. Wo hataye.. Phir dekhte Hai tumhare dalit bhai ka brotherhood,0
